,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
resnet_14,0.325390625,0.4109375,0.44609375,0.50625,0.5265625,0.553125,0.584375,0.6078125,0.64453125,0.6734375,0.67890625,0.67890625,0.7203125,0.71875,0.7125,0.7375,0.74453125,0.74375,0.75234375,0.775
baseline,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125,0.85078125
resnet_narrow_14,0.3567708333333333,0.40234375,0.4173177083333333,0.458984375,0.4954427083333333,0.50390625,0.4973958333333333,0.4986979166666667,0.5364583333333334,0.5546875,0.5494791666666666,0.5755208333333334,0.5716145833333334,0.5755208333333334,0.5833333333333334,0.578125,0.5950520833333334,0.6145833333333334,0.60546875,0.5963541666666666
resnet_wide_14,0.6875,0.7395833333333334,0.76171875,0.7786458333333334,0.7838541666666666,0.7890625,0.7942708333333334,0.7994791666666666,0.796875,0.8072916666666666,0.8098958333333334,0.8072916666666666,0.8111979166666666,0.8138020833333334,0.8138020833333334,0.8151041666666666,0.8125,0.8177083333333334,0.8190104166666666,0.8203125
resnet_narrow_20,0.3645833333333333,0.4212239583333333,0.4557291666666667,0.4837239583333333,0.5052083333333334,0.5065104166666666,0.515625,0.5390625,0.5677083333333334,0.5859375,0.5924479166666666,0.6119791666666666,0.6145833333333334,0.59375,0.6263020833333334,0.6119791666666666,0.6315104166666666,0.62890625,0.64453125,0.64453125
resnet_wide_20,0.4290364583333333,0.49609375,0.5338541666666666,0.5794270833333334,0.5963541666666666,0.6236979166666666,0.6328125,0.65625,0.6783854166666666,0.6861979166666666,0.7083333333333334,0.7057291666666666,0.71484375,0.7200520833333334,0.7135416666666666,0.7317708333333334,0.7291666666666666,0.7317708333333334,0.7421875,0.75
