,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
resnet_20,0.075,0.117578125,0.1486328125,0.181640625,0.2087890625,0.262109375,0.268359375,0.30078125,0.326953125,0.347265625,0.36171875,0.38828125,0.3921875,0.384375,0.41015625,0.404296875,0.419921875,0.41640625,0.43203125,0.454296875
baseline,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125,0.56328125
10,0.4010416666666667,0.4147135416666667,0.421875,0.42578125,0.4283854166666667,0.4381510416666667,0.4427083333333333,0.4596354166666667,0.47265625,0.4661458333333333,0.4713541666666667,0.4680989583333333,0.4811197916666667,0.4934895833333333,0.484375,0.4986979166666667,0.4986979166666667,0.5065104166666666,0.51171875,0.5104166666666666
20,0.4641927083333333,0.4791666666666667,0.4830729166666667,0.4798177083333333,0.48828125,0.490234375,0.4986979166666667,0.4908854166666667,0.501953125,0.498046875,0.5182291666666666,0.5104166666666666,0.5110677083333334,0.5130208333333334,0.5130208333333334,0.5169270833333334,0.515625,0.52734375,0.5260416666666666,0.5338541666666666
30,0.5006510416666666,0.5065104166666666,0.4908854166666667,0.5013020833333334,0.5078125,0.5078125,0.51171875,0.5130208333333334,0.5247395833333334,0.5247395833333334,0.5260416666666666,0.5247395833333334,0.5364583333333334,0.53125,0.5390625,0.5403645833333334,0.53515625,0.5442708333333334,0.546875,0.5416666666666666
40,0.50390625,0.515625,0.5143229166666666,0.5052083333333334,0.51171875,0.515625,0.5078125,0.509765625,0.5247395833333334,0.5247395833333334,0.52734375,0.5286458333333334,0.5377604166666666,0.5325520833333334,0.54296875,0.54296875,0.5364583333333334,0.5455729166666666,0.546875,0.5520833333333334
50,0.5078125,0.5182291666666666,0.5078125,0.5130208333333334,0.5169270833333334,0.515625,0.515625,0.5208333333333334,0.5182291666666666,0.52734375,0.51953125,0.5260416666666666,0.5390625,0.5416666666666666,0.54296875,0.5533854166666666,0.54296875,0.55078125,0.5520833333333334,0.5494791666666666
